Year,team,conference,total.games,total.wins,total.losses,firstDowns,fourthDownConversions,fourthDowns,fumblesLost,fumblesRecovered,games,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,netPassingYards,passAttempts,passCompletions,passesIntercepted,passingTDs,penalties,penaltyYards,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,rushingAttempts,rushingTDs,rushingYards,thirdDownConversions,thirdDowns,totalYards,turnovers,sacks,tacklesForLoss,division,total.ties,conferenceGames.games,conferenceGames.wins,conferenceGames.losses,conferenceGames.ties,homeGames.games,homeGames.wins,homeGames.losses,homeGames.ties,awayGames.games,awayGames.wins,awayGames.losses,awayGames.ties
2016,Kansas,Big 12,12,2,10,213.0,5.0,20.0,14.0,12.0,12.0,1.0,131.0,22.0,1.0,868.0,48.0,2885.0,464.0,278.0,10.0,16.0,71.0,654.0,20017.0,0.0,-10.0,10.0,405.0,11.0,1429.0,60.0,183.0,4314.0,36.0,28.0,90.0,,0,9,1,8,0,6,2,4,0,6,0,6,0
2016,Kansas State,Big 12,13,9,4,278.0,9.0,15.0,7.0,8.0,13.0,3.0,205.0,5.0,1.0,991.0,38.0,2041.0,309.0,177.0,16.0,10.0,88.0,710.0,25422.0,1.0,227.0,22.0,572.0,39.0,3013.0,79.0,175.0,5054.0,12.0,30.0,70.0,,0,9,6,3,0,6,5,1,0,6,3,3,0
2016,Kent State,Mid-American,12,3,9,178.0,5.0,14.0,5.0,12.0,12.0,0.0,157.0,8.0,0.0,750.0,42.0,1700.0,292.0,147.0,12.0,11.0,63.0,539.0,20858.0,0.0,123.0,22.0,473.0,15.0,2008.0,60.0,181.0,3708.0,13.0,20.0,69.0,East,0,8,2,6,0,6,1,5,0,6,2,4,0
2016,Kentucky,SEC,13,7,6,260.0,12.0,16.0,16.0,8.0,13.0,1.0,129.0,12.0,0.0,863.0,39.0,2419.0,312.0,170.0,13.0,17.0,65.0,595.0,23286.0,1.0,131.0,17.0,560.0,31.0,3044.0,72.0,184.0,5463.0,28.0,21.0,69.0,East,0,8,4,4,0,7,5,2,0,5,2,3,0
2016,LSU,SEC,12,8,4,235.0,1.0,8.0,10.0,7.0,12.0,1.0,80.0,7.0,0.0,459.0,24.0,2281.0,298.0,174.0,9.0,12.0,58.0,492.0,22416.0,1.0,186.0,24.0,459.0,30.0,2796.0,66.0,152.0,5077.0,17.0,36.0,78.0,West,0,8,5,3,0,7,5,2,0,3,2,1,0
2016,Louisiana,Sun Belt,13,6,7,255.0,7.0,24.0,4.0,8.0,13.0,1.0,120.0,13.0,0.0,710.0,40.0,2308.0,342.0,203.0,10.0,12.0,94.0,721.0,23162.0,0.0,87.0,19.0,586.0,21.0,2326.0,74.0,198.0,4634.0,17.0,25.0,80.0,,0,8,5,3,0,6,3,3,0,6,3,3,0
2016,Louisiana Monroe,Sun Belt,12,4,8,247.0,13.0,26.0,8.0,7.0,12.0,0.0,24.0,16.0,0.0,907.0,43.0,2304.0,364.0,198.0,7.0,15.0,50.0,507.0,21199.0,0.0,98.0,12.0,512.0,21.0,2176.0,81.0,191.0,4480.0,24.0,17.0,69.0,,0,8,3,5,0,5,3,2,0,7,1,6,0
2016,Louisiana Tech,Conference USA,14,9,5,358.0,6.0,10.0,8.0,9.0,14.0,1.0,127.0,9.0,3.0,1436.0,57.0,5087.0,543.0,362.0,10.0,43.0,71.0,675.0,23838.0,0.0,178.0,17.0,417.0,30.0,2119.0,78.0,155.0,7206.0,17.0,44.0,89.0,West,0,9,6,3,0,5,5,0,0,8,3,5,0
2016,Louisville,ACC,13,9,4,323.0,11.0,16.0,22.0,10.0,13.0,1.0,221.0,10.0,0.0,825.0,41.0,3777.0,436.0,248.0,15.0,32.0,101.0,919.0,22448.0,1.0,211.0,29.0,525.0,37.0,3148.0,74.0,180.0,6925.0,32.0,30.0,97.0,Atlantic,0,8,7,1,0,6,5,1,0,6,4,2,0
2016,Marshall,Conference USA,12,3,9,241.0,16.0,24.0,4.0,12.0,12.0,0.0,107.0,12.0,1.0,1279.0,62.0,2902.0,438.0,264.0,8.0,28.0,90.0,921.0,21498.0,0.0,148.0,18.0,396.0,12.0,1298.0,59.0,175.0,4200.0,16.0,27.0,70.0,East,0,8,2,6,0,7,3,4,0,5,0,5,0
2016,Maryland,Big Ten,13,6,7,236.0,11.0,29.0,10.0,7.0,13.0,1.0,54.0,9.0,0.0,874.0,42.0,2317.0,342.0,196.0,5.0,15.0,88.0,794.0,21665.0,2.0,223.0,27.0,533.0,26.0,2594.0,62.0,181.0,4911.0,19.0,37.0,87.0,East,0,9,3,6,0,6,4,2,0,6,2,4,0
2016,Memphis,American Athletic,13,8,5,304.0,13.0,22.0,11.0,13.0,13.0,3.0,200.0,10.0,3.0,1249.0,49.0,3957.0,477.0,303.0,16.0,34.0,82.0,771.0,21235.0,0.0,175.0,21.0,487.0,23.0,2071.0,79.0,196.0,6028.0,21.0,23.0,74.0,West,0,8,5,3,0,7,5,2,0,5,3,2,0
2016,Miami,ACC,13,9,4,260.0,6.0,13.0,3.0,11.0,13.0,0.0,58.0,7.0,0.0,445.0,21.0,3564.0,426.0,263.0,8.0,27.0,95.0,876.0,21824.0,1.0,243.0,22.0,435.0,24.0,1973.0,62.0,172.0,5537.0,10.0,35.0,107.0,Coastal,0,8,5,3,0,6,4,2,0,6,4,2,0
2016,Miami (OH),Mid-American,13,6,7,254.0,7.0,15.0,13.0,6.0,13.0,1.0,98.0,7.0,0.0,854.0,44.0,2998.0,358.0,212.0,14.0,27.0,88.0,720.0,25272.0,0.0,18.0,6.0,484.0,9.0,1772.0,62.0,164.0,4770.0,20.0,24.0,70.0,East,0,8,6,2,0,6,3,3,0,6,3,3,0
2016,Michigan,Big Ten,13,10,3,284.0,13.0,20.0,5.0,6.0,13.0,3.0,147.0,7.0,0.0,486.0,27.0,2756.0,370.0,228.0,13.0,20.0,63.0,593.0,25778.0,2.0,357.0,26.0,574.0,41.0,2768.0,79.0,183.0,5524.0,12.0,46.0,119.0,East,0,9,7,2,0,8,8,0,0,4,2,2,0
2016,Michigan State,Big Ten,12,3,9,246.0,10.0,21.0,7.0,5.0,12.0,2.0,129.0,11.0,0.0,621.0,30.0,2668.0,370.0,211.0,8.0,19.0,77.0,724.0,22810.0,0.0,132.0,20.0,471.0,14.0,2072.0,67.0,174.0,4740.0,18.0,11.0,56.0,East,0,9,1,8,0,7,2,5,0,5,1,4,0
2016,Middle Tennessee,Conference USA,13,8,5,323.0,4.0,14.0,6.0,9.0,13.0,2.0,175.0,15.0,0.0,569.0,30.0,4236.0,556.0,349.0,11.0,39.0,78.0,730.0,21936.0,0.0,162.0,22.0,417.0,26.0,2494.0,82.0,184.0,6730.0,21.0,28.0,64.0,East,0,8,5,3,0,5,3,2,0,7,5,2,0
2016,Minnesota,Big Ten,13,9,4,250.0,5.0,10.0,5.0,15.0,13.0,1.0,136.0,12.0,1.0,928.0,39.0,2257.0,328.0,181.0,9.0,9.0,88.0,743.0,24263.0,0.0,136.0,24.0,558.0,34.0,2387.0,73.0,193.0,4644.0,17.0,37.0,101.0,West,0,9,5,4,0,7,6,1,0,5,2,3,0
2016,Mississippi State,SEC,13,6,7,287.0,14.0,28.0,6.0,8.0,13.0,3.0,300.0,10.0,0.0,868.0,42.0,2726.0,411.0,230.0,14.0,24.0,68.0,617.0,22506.0,0.0,76.0,20.0,532.0,24.0,2997.0,78.0,192.0,5723.0,16.0,25.0,81.0,West,0,8,3,5,0,6,3,3,0,6,2,4,0
2016,Missouri,SEC,12,4,8,291.0,13.0,24.0,13.0,5.0,12.0,2.0,170.0,10.0,0.0,811.0,43.0,3545.0,448.0,249.0,15.0,25.0,80.0,657.0,16892.0,1.0,265.0,27.0,500.0,24.0,2461.0,83.0,194.0,6006.0,23.0,27.0,72.0,East,0,8,2,6,0,7,4,3,0,5,0,5,0
2016,NC State,ACC,13,7,6,284.0,12.0,27.0,8.0,12.0,13.0,2.0,130.0,12.0,1.0,880.0,39.0,3383.0,438.0,263.0,10.0,20.0,78.0,810.0,24839.0,1.0,132.0,16.0,504.0,23.0,2030.0,84.0,193.0,5413.0,20.0,37.0,89.0,Atlantic,0,8,3,5,0,7,4,3,0,5,2,3,0
2016,Navy,American Athletic,14,9,5,295.0,17.0,28.0,9.0,11.0,14.0,2.0,60.0,7.0,0.0,1111.0,48.0,1794.0,158.0,93.0,7.0,9.0,39.0,341.0,26199.0,0.0,146.0,15.0,742.0,61.0,4342.0,91.0,167.0,6136.0,16.0,20.0,57.0,West,0,9,7,2,0,6,5,1,0,5,3,2,0
2016,Nebraska,Big Ten,13,9,4,265.0,12.0,21.0,5.0,4.0,13.0,2.0,122.0,9.0,0.0,687.0,33.0,2752.0,400.0,201.0,16.0,18.0,75.0,695.0,25087.0,0.0,168.0,24.0,523.0,24.0,2199.0,86.0,196.0,4951.0,14.0,26.0,80.0,West,0,9,6,3,0,7,7,0,0,5,2,3,0
2016,Nevada,Mountain West,12,5,7,262.0,8.0,13.0,2.0,8.0,12.0,0.0,101.0,9.0,0.0,571.0,28.0,2498.0,356.0,210.0,5.0,18.0,52.0,482.0,21092.0,0.0,101.0,10.0,474.0,20.0,2088.0,81.0,167.0,4586.0,11.0,13.0,55.0,West,0,8,3,5,0,6,4,2,0,6,1,5,0
2016,New Mexico,Mountain West,13,9,4,271.0,16.0,22.0,8.0,4.0,13.0,2.0,86.0,6.0,1.0,883.0,40.0,1389.0,179.0,96.0,8.0,11.0,82.0,737.0,26454.0,0.0,150.0,22.0,688.0,48.0,4550.0,79.0,172.0,5939.0,14.0,27.0,73.0,Mountain,0,8,6,2,0,6,5,1,0,5,2,3,0
2016,New Mexico State,Sun Belt,12,3,9,266.0,13.0,24.0,7.0,8.0,12.0,1.0,138.0,15.0,0.0,491.0,29.0,2925.0,459.0,253.0,13.0,22.0,76.0,600.0,19137.0,0.0,19.0,6.0,453.0,13.0,2051.0,64.0,190.0,4976.0,22.0,11.0,73.0,,0,8,2,6,0,5,3,2,0,7,0,7,0
2016,North Carolina,ACC,13,8,5,282.0,6.0,15.0,10.0,9.0,13.0,1.0,58.0,6.0,2.0,890.0,33.0,3811.0,458.0,313.0,1.0,30.0,99.0,797.0,19025.0,0.0,134.0,17.0,401.0,21.0,1896.0,75.0,165.0,5707.0,16.0,25.0,67.0,Coastal,0,8,5,3,0,6,4,2,0,5,4,1,0
2016,North Texas,Conference USA,13,5,8,240.0,8.0,22.0,8.0,8.0,13.0,2.0,221.0,13.0,0.0,948.0,49.0,2708.0,449.0,261.0,14.0,15.0,97.0,888.0,21453.0,1.0,152.0,18.0,426.0,24.0,1736.0,63.0,181.0,4444.0,21.0,26.0,74.0,West,0,8,3,5,0,6,3,3,0,6,2,4,0
2016,Northern Illinois,Mid-American,12,5,7,284.0,9.0,19.0,4.0,2.0,12.0,0.0,75.0,13.0,1.0,1034.0,45.0,2688.0,400.0,232.0,14.0,20.0,84.0,834.0,19988.0,0.0,70.0,17.0,548.0,27.0,2877.0,83.0,202.0,5565.0,17.0,22.0,75.0,West,0,8,5,3,0,5,2,3,0,6,3,3,0
2016,Northwestern,Big Ten,13,7,6,281.0,17.0,32.0,7.0,9.0,13.0,0.0,163.0,9.0,1.0,671.0,29.0,3186.0,483.0,282.0,16.0,22.0,47.0,389.0,22341.0,0.0,132.0,20.0,501.0,22.0,1991.0,83.0,211.0,5177.0,16.0,27.0,77.0,West,0,9,5,4,0,7,3,4,0,5,3,2,0
2016,Notre Dame,FBS Independents,12,4,8,254.0,13.0,20.0,9.0,6.0,12.0,0.0,73.0,9.0,2.0,877.0,38.0,3051.0,388.0,224.0,8.0,27.0,78.0,638.0,20830.0,0.0,191.0,21.0,438.0,18.0,1960.0,68.0,168.0,5011.0,18.0,14.0,63.0,,0,0,0,0,0,6,2,4,0,3,0,3,0
2016,Ohio,Mid-American,14,8,6,292.0,8.0,18.0,13.0,11.0,14.0,0.0,202.0,12.0,0.0,885.0,43.0,3147.0,459.0,251.0,15.0,22.0,79.0,757.0,26070.0,0.0,90.0,20.0,546.0,17.0,2350.0,80.0,213.0,5497.0,25.0,44.0,103.0,East,0,9,6,3,0,6,4,2,0,6,4,2,0
2016,Ohio State,Big Ten,13,11,2,313.0,13.0,21.0,5.0,6.0,13.0,7.0,443.0,7.0,0.0,682.0,28.0,2781.0,409.0,255.0,21.0,26.0,82.0,658.0,25886.0,0.0,131.0,27.0,583.0,33.0,3188.0,93.0,200.0,5969.0,12.0,28.0,89.0,East,0,9,8,1,0,7,7,0,0,5,4,1,0
2016,Oklahoma,Big 12,13,11,2,330.0,7.0,13.0,9.0,8.0,13.0,2.0,157.0,8.0,1.0,815.0,36.0,4134.0,384.0,271.0,9.0,43.0,66.0,679.0,25170.0,1.0,122.0,12.0,573.0,30.0,3078.0,87.0,169.0,7212.0,17.0,25.0,68.0,,0,9,9,0,0,6,5,1,0,4,4,0,0
2016,Oklahoma State,Big 12,13,10,3,308.0,5.0,12.0,10.0,11.0,13.0,0.0,150.0,4.0,0.0,557.0,27.0,4211.0,465.0,295.0,14.0,29.0,69.0,643.0,22500.0,0.0,152.0,14.0,491.0,32.0,2221.0,77.0,180.0,6432.0,14.0,32.0,90.0,,0,9,7,2,0,7,6,1,0,5,3,2,0
2016,Old Dominion,Conference USA,13,10,3,273.0,18.0,32.0,4.0,12.0,13.0,1.0,76.0,6.0,0.0,881.0,40.0,3042.0,374.0,220.0,11.0,31.0,66.0,572.0,23143.0,0.0,204.0,22.0,500.0,27.0,2559.0,64.0,172.0,5601.0,10.0,34.0,81.0,East,0,8,7,1,0,6,6,0,0,6,3,3,0
2016,Ole Miss,SEC,12,5,7,298.0,6.0,16.0,5.0,8.0,12.0,2.0,150.0,14.0,0.0,839.0,37.0,3779.0,483.0,289.0,8.0,27.0,59.0,520.0,18673.0,0.0,60.0,10.0,422.0,17.0,1793.0,68.0,169.0,5572.0,19.0,20.0,68.0,West,0,8,2,6,0,7,4,3,0,4,1,3,0
2016,Oregon,Pac-12,12,4,8,279.0,18.0,29.0,9.0,3.0,12.0,0.0,154.0,6.0,1.0,1065.0,47.0,3183.0,399.0,257.0,9.0,28.0,99.0,910.0,18528.0,0.0,151.0,22.0,493.0,29.0,2717.0,66.0,171.0,5900.0,15.0,26.0,63.0,North,0,9,2,7,0,6,3,3,0,6,1,5,0
2016,Oregon State,Pac-12,12,4,8,218.0,3.0,15.0,8.0,13.0,12.0,0.0,181.0,11.0,1.0,842.0,36.0,2086.0,353.0,193.0,7.0,13.0,96.0,862.0,22412.0,0.0,126.0,22.0,442.0,24.0,2300.0,64.0,172.0,4386.0,19.0,17.0,52.0,North,0,9,3,6,0,7,4,3,0,5,0,5,0
2016,Penn State,Big Ten,14,11,3,285.0,10.0,20.0,12.0,11.0,14.0,1.0,126.0,8.0,0.0,965.0,50.0,3650.0,391.0,226.0,10.0,29.0,68.0,622.0,23375.0,0.0,194.0,31.0,540.0,34.0,2406.0,56.0,173.0,6056.0,20.0,39.0,112.0,East,0,10,9,1,0,7,7,0,0,5,3,2,0
2016,Pittsburgh,ACC,13,8,5,265.0,7.0,13.0,9.0,10.0,13.0,3.0,182.0,9.0,3.0,1037.0,40.0,2882.0,324.0,189.0,9.0,28.0,74.0,647.0,24093.0,1.0,253.0,18.0,542.0,36.0,2926.0,79.0,175.0,5808.0,18.0,43.0,90.0,Coastal,0,8,5,3,0,7,6,1,0,5,2,3,0
2016,Purdue,Big Ten,12,3,9,254.0,15.0,33.0,8.0,4.0,12.0,1.0,272.0,25.0,0.0,836.0,42.0,3539.0,557.0,312.0,12.0,25.0,52.0,447.0,21113.0,0.0,91.0,12.0,361.0,12.0,1154.0,91.0,203.0,4693.0,33.0,21.0,68.0,West,0,9,1,8,0,7,2,5,0,5,1,4,0
2016,Rice,Conference USA,12,3,9,261.0,11.0,17.0,8.0,7.0,12.0,1.0,23.0,10.0,0.0,648.0,34.0,2582.0,412.0,241.0,5.0,16.0,69.0,566.0,21904.0,0.0,47.0,18.0,483.0,23.0,2036.0,67.0,182.0,4618.0,18.0,21.0,67.0,West,0,8,2,6,0,6,2,4,0,6,1,5,0
2016,Rutgers,Big Ten,12,2,10,186.0,7.0,16.0,12.0,3.0,12.0,1.0,97.0,7.0,1.0,791.0,42.0,1659.0,332.0,159.0,8.0,11.0,63.0,516.0,19560.0,1.0,168.0,28.0,489.0,8.0,1739.0,60.0,195.0,3398.0,19.0,21.0,65.0,East,0,9,0,9,0,7,2,5,0,5,0,5,0
2016,SMU,American Athletic,12,5,7,262.0,6.0,16.0,7.0,8.0,12.0,4.0,416.0,17.0,0.0,933.0,53.0,3168.0,456.0,248.0,18.0,22.0,69.0,624.0,22053.0,0.0,48.0,14.0,478.0,14.0,1959.0,90.0,209.0,5127.0,24.0,29.0,68.0,West,0,8,3,5,0,6,2,4,0,6,3,3,0
2016,San Diego State,Mountain West,14,11,3,278.0,6.0,13.0,9.0,3.0,14.0,5.0,364.0,6.0,3.0,984.0,35.0,2023.0,256.0,155.0,27.0,20.0,98.0,843.0,26358.0,0.0,271.0,30.0,636.0,34.0,3680.0,70.0,173.0,5703.0,15.0,38.0,76.0,West,0,9,7,2,0,6,5,1,0,7,5,2,0
2016,San José State,Mountain West,12,4,8,253.0,10.0,23.0,5.0,10.0,12.0,0.0,149.0,15.0,0.0,855.0,44.0,2665.0,371.0,214.0,10.0,18.0,52.0,439.0,22167.0,0.0,91.0,15.0,480.0,16.0,1869.0,71.0,177.0,4534.0,20.0,23.0,69.0,West,0,8,3,5,0,6,3,3,0,6,1,5,0
2016,South Alabama,Sun Belt,13,6,7,251.0,10.0,22.0,8.0,10.0,13.0,1.0,89.0,14.0,1.0,674.0,34.0,3169.0,415.0,233.0,10.0,15.0,98.0,818.0,23014.0,0.0,71.0,17.0,469.0,25.0,1879.0,67.0,174.0,5048.0,22.0,26.0,89.0,,0,8,2,6,0,7,5,2,0,5,1,4,0
2016,South Carolina,SEC,13,6,7,241.0,13.0,25.0,13.0,12.0,13.0,0.0,37.0,7.0,1.0,825.0,33.0,2771.0,402.0,248.0,15.0,12.0,65.0,606.0,23357.0,0.0,89.0,15.0,475.0,20.0,1747.0,63.0,185.0,4518.0,20.0,21.0,70.0,East,0,8,3,5,0,7,5,2,0,5,1,4,0
2016,South Florida,American Athletic,13,11,2,300.0,17.0,19.0,9.0,11.0,13.0,2.0,233.0,8.0,0.0,857.0,44.0,2941.0,358.0,225.0,15.0,26.0,83.0,763.0,20915.0,1.0,238.0,24.0,570.0,47.0,3709.0,84.0,191.0,6650.0,17.0,31.0,79.0,East,0,8,7,1,0,7,6,1,0,5,4,1,0
2016,Southern Mississippi,Conference USA,13,7,6,307.0,22.0,35.0,16.0,6.0,13.0,2.0,180.0,16.0,0.0,1042.0,59.0,3877.0,478.0,285.0,10.0,26.0,97.0,834.0,26096.0,1.0,252.0,27.0,544.0,26.0,2264.0,83.0,204.0,6141.0,32.0,34.0,94.0,West,0,8,4,4,0,6,4,2,0,6,2,4,0
2016,Stanford,Pac-12,13,10,3,235.0,6.0,12.0,9.0,6.0,13.0,3.0,261.0,9.0,0.0,574.0,40.0,2056.0,304.0,179.0,14.0,15.0,85.0,702.0,25569.0,0.0,85.0,12.0,523.0,20.0,2720.0,74.0,177.0,4776.0,18.0,37.0,73.0,North,0,9,6,3,0,6,4,2,0,6,5,1,0
2016,Syracuse,ACC,12,4,8,268.0,17.0,27.0,7.0,9.0,12.0,1.0,93.0,13.0,0.0,1293.0,64.0,3855.0,522.0,332.0,10.0,24.0,96.0,729.0,20653.0,0.0,313.0,18.0,449.0,15.0,1435.0,84.0,213.0,5290.0,20.0,17.0,59.0,Atlantic,0,8,2,6,0,6,2,4,0,5,2,3,0
2016,TCU,Big 12,13,6,7,296.0,10.0,17.0,6.0,8.0,13.0,1.0,80.0,14.0,0.0,1025.0,44.0,3486.0,503.0,295.0,8.0,18.0,88.0,797.0,21931.0,1.0,227.0,23.0,488.0,30.0,2535.0,80.0,198.0,6021.0,20.0,43.0,85.0,,0,9,4,5,0,7,2,5,0,5,4,1,0
2016,Temple,American Athletic,14,10,4,297.0,10.0,23.0,6.0,10.0,14.0,0.0,130.0,13.0,0.0,660.0,32.0,3324.0,403.0,232.0,12.0,22.0,75.0,604.0,28175.0,0.0,190.0,20.0,564.0,31.0,2466.0,79.0,190.0,5790.0,19.0,39.0,103.0,East,0,9,8,1,0,7,6,1,0,6,4,2,0
2016,Tennessee,SEC,13,9,4,280.0,2.0,9.0,14.0,14.0,13.0,1.0,120.0,12.0,1.0,1047.0,42.0,3100.0,379.0,238.0,11.0,28.0,80.0,735.0,21373.0,1.0,365.0,33.0,517.0,31.0,2668.0,72.0,175.0,5768.0,26.0,30.0,100.0,East,0,8,4,4,0,7,6,1,0,4,1,3,0
2016,Texas,Big 12,12,5,7,302.0,11.0,22.0,11.0,8.0,12.0,0.0,101.0,12.0,0.0,773.0,42.0,3024.0,402.0,241.0,10.0,21.0,85.0,769.0,20352.0,0.0,182.0,28.0,597.0,27.0,2871.0,70.0,195.0,5895.0,23.0,41.0,93.0,,0,9,3,6,0,6,4,2,0,5,1,4,0
2016,Texas A&M,SEC,13,8,5,281.0,10.0,18.0,12.0,8.0,13.0,0.0,19.0,9.0,0.0,967.0,41.0,3317.0,469.0,255.0,12.0,25.0,81.0,685.0,20678.0,4.0,355.0,15.0,484.0,28.0,2754.0,76.0,194.0,6071.0,21.0,38.0,111.0,West,0,8,4,4,0,7,5,2,0,4,2,2,0
2016,Texas State,Sun Belt,12,2,10,212.0,11.0,23.0,8.0,7.0,12.0,1.0,53.0,17.0,0.0,922.0,55.0,2639.0,415.0,257.0,3.0,14.0,82.0,687.0,19241.0,0.0,205.0,23.0,426.0,13.0,1027.0,58.0,188.0,3666.0,25.0,9.0,64.0,,0,8,0,8,0,6,1,5,0,6,1,5,0
2016,Texas Tech,Big 12,12,5,7,361.0,11.0,25.0,6.0,10.0,12.0,0.0,15.0,11.0,0.0,489.0,28.0,5556.0,653.0,428.0,5.0,47.0,94.0,744.0,22275.0,0.0,171.0,19.0,389.0,22.0,1243.0,101.0,196.0,6799.0,17.0,14.0,47.0,,0,9,3,6,0,6,3,3,0,5,1,4,0
2016,Toledo,Mid-American,13,9,4,315.0,4.0,10.0,5.0,4.0,13.0,0.0,19.0,9.0,0.0,916.0,51.0,4196.0,423.0,291.0,6.0,46.0,91.0,783.0,23540.0,2.0,237.0,27.0,512.0,17.0,2535.0,93.0,183.0,6731.0,14.0,21.0,77.0,West,0,8,6,2,0,6,5,1,0,5,3,2,0
2016,Troy,Sun Belt,13,10,3,300.0,17.0,26.0,7.0,8.0,13.0,0.0,239.0,13.0,1.0,831.0,38.0,3386.0,492.0,315.0,22.0,25.0,88.0,803.0,24135.0,1.0,199.0,25.0,485.0,28.0,2199.0,71.0,192.0,5585.0,20.0,29.0,92.0,,0,8,6,2,0,6,5,1,0,6,4,2,0
2016,Tulane,American Athletic,12,4,8,208.0,20.0,36.0,10.0,15.0,12.0,1.0,216.0,8.0,1.0,712.0,32.0,1360.0,258.0,109.0,12.0,10.0,77.0,661.0,23322.0,0.0,62.0,15.0,591.0,25.0,2737.0,52.0,187.0,4097.0,18.0,29.0,87.0,West,0,8,1,7,0,6,2,4,0,6,2,4,0
2016,Tulsa,American Athletic,13,10,3,373.0,9.0,15.0,9.0,11.0,13.0,3.0,184.0,12.0,0.0,810.0,40.0,3449.0,449.0,267.0,10.0,33.0,78.0,684.0,23165.0,0.0,224.0,28.0,667.0,33.0,3410.0,97.0,210.0,6841.0,21.0,31.0,81.0,West,0,8,6,2,0,6,6,0,0,6,3,3,0
2016,UCF,American Athletic,13,6,7,249.0,15.0,35.0,16.0,11.0,13.0,4.0,295.0,9.0,1.0,838.0,40.0,2726.0,448.0,244.0,15.0,14.0,91.0,729.0,21425.0,1.0,203.0,29.0,526.0,25.0,1839.0,63.0,214.0,4565.0,25.0,37.0,101.0,East,0,8,4,4,0,7,3,4,0,6,3,3,0
2016,UCLA,Pac-12,12,4,8,237.0,5.0,11.0,9.0,8.0,12.0,1.0,205.0,16.0,0.0,844.0,40.0,3547.0,494.0,273.0,15.0,22.0,79.0,716.0,19254.0,1.0,182.0,29.0,345.0,13.0,1011.0,62.0,177.0,4558.0,25.0,25.0,65.0,South,0,9,2,7,0,6,3,3,0,6,1,5,0
2016,UMass,FBS Independents,12,2,10,230.0,12.0,24.0,10.0,9.0,12.0,0.0,84.0,15.0,0.0,1213.0,62.0,3080.0,436.0,253.0,4.0,27.0,93.0,794.0,19419.0,0.0,102.0,14.0,366.0,10.0,1194.0,52.0,160.0,4274.0,25.0,25.0,70.0,,0,0,0,0,0,6,2,4,0,6,0,6,0
2016,UNLV,Mountain West,12,4,8,236.0,9.0,16.0,3.0,9.0,12.0,1.0,102.0,10.0,0.0,1212.0,65.0,1955.0,294.0,138.0,5.0,16.0,67.0,614.0,20477.0,1.0,-1.0,14.0,521.0,28.0,2898.0,65.0,172.0,4853.0,13.0,20.0,65.0,West,0,8,3,5,0,6,3,3,0,6,1,5,0
2016,USC,Pac-12,13,10,3,322.0,7.0,14.0,9.0,6.0,13.0,1.0,131.0,11.0,2.0,929.0,41.0,3593.0,463.0,304.0,14.0,33.0,99.0,873.0,24885.0,2.0,414.0,29.0,506.0,18.0,2609.0,85.0,179.0,6202.0,20.0,26.0,71.0,South,0,9,7,2,0,6,6,0,0,5,3,2,0
2016,UT San Antonio,Conference USA,13,6,7,255.0,14.0,26.0,7.0,11.0,13.0,0.0,24.0,8.0,0.0,847.0,38.0,2777.0,383.0,216.0,7.0,28.0,92.0,778.0,24527.0,0.0,164.0,27.0,524.0,22.0,2104.0,91.0,207.0,4881.0,15.0,27.0,78.0,West,0,8,5,3,0,6,4,2,0,6,2,4,0
2016,UTEP,Conference USA,12,4,8,218.0,5.0,15.0,8.0,5.0,12.0,0.0,47.0,8.0,0.0,809.0,44.0,2204.0,327.0,195.0,6.0,21.0,67.0,543.0,21728.0,1.0,210.0,25.0,409.0,20.0,2226.0,64.0,156.0,4430.0,16.0,14.0,46.0,West,0,8,2,6,0,7,3,4,0,5,1,4,0
2016,Utah,Pac-12,13,9,4,284.0,13.0,22.0,17.0,13.0,13.0,2.0,150.0,8.0,1.0,631.0,27.0,2817.0,399.0,212.0,19.0,15.0,90.0,785.0,26053.0,1.0,273.0,36.0,570.0,27.0,2782.0,74.0,194.0,5599.0,25.0,43.0,101.0,South,0,9,5,4,0,6,4,2,0,6,4,2,0
2016,Utah State,Mountain West,12,3,9,227.0,9.0,19.0,6.0,3.0,12.0,0.0,63.0,9.0,0.0,686.0,36.0,2474.0,383.0,221.0,7.0,10.0,85.0,696.0,19255.0,1.0,120.0,22.0,411.0,25.0,2046.0,69.0,178.0,4520.0,15.0,22.0,67.0,Mountain,0,8,1,7,0,6,3,3,0,6,0,6,0
2016,Vanderbilt,SEC,13,6,7,253.0,6.0,18.0,4.0,14.0,13.0,0.0,63.0,11.0,0.0,850.0,37.0,2486.0,394.0,210.0,5.0,9.0,67.0,575.0,24808.0,0.0,138.0,21.0,497.0,26.0,2138.0,65.0,183.0,4624.0,15.0,15.0,69.0,East,0,8,3,5,0,6,4,2,0,6,2,4,0
2016,Virginia,ACC,12,2,10,238.0,12.0,23.0,10.0,4.0,12.0,0.0,70.0,16.0,0.0,865.0,40.0,2872.0,487.0,266.0,9.0,23.0,76.0,695.0,20885.0,0.0,216.0,22.0,384.0,13.0,1363.0,63.0,184.0,4235.0,26.0,24.0,66.0,Coastal,0,8,1,7,0,6,1,5,0,6,1,5,0
